Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,IsHoliday,Year,Month,Day,SalesPerCustomer,WeekdayOpenCategory,DistanceBand,CompOpenDate,CompetitorAppeared,WeekOfYear,IsWeekend,Sales_scaled
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-09-05,3883.0,465.0,1.0,0.0,0,0.0,0,2013,9,5,8.350537634408601,Others,1k-2k,2008-09-01,True,36,0,-0.5754953949204578
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-09-06,3836.0,466.0,1.0,0.0,0,0.0,0,2013,9,6,8.231759656652361,Others,1k-2k,2008-09-01,True,36,0,-0.5886128942227185
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-09-07,4663.0,555.0,1.0,0.0,0,0.0,0,2013,9,7,8.401801801801803,Others,1k-2k,2008-09-01,True,36,1,-0.35780072564889775
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-09-09,5893.0,601.0,1.0,1.0,0,0.0,0,2013,9,9,9.805324459234608,Others,1k-2k,2008-09-01,True,37,0,-0.014512977951437467
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-09-10,5403.0,599.0,1.0,1.0,0,0.0,0,2013,9,10,9.020033388981636,Others,1k-2k,2008-09-01,True,37,0,-0.15126988557075083
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-09-11,5103.0,580.0,1.0,1.0,0,0.0,0,2013,9,11,8.798275862068966,Others,1k-2k,2008-09-01,True,37,0,-0.23499860452135102
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-09-12,5079.0,586.0,1.0,1.0,0,0.0,0,2013,9,12,8.667235494880545,Others,1k-2k,2008-09-01,True,37,0,-0.2416969020373989
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-09-13,5187.0,559.0,1.0,1.0,0,0.0,0,2013,9,13,9.279069767441861,Others,1k-2k,2008-09-01,True,37,0,-0.21155456321518296
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-09-14,4663.0,619.0,1.0,0.0,0,0.0,0,2013,9,14,7.533117932148627,Others,1k-2k,2008-09-01,True,37,1,-0.35780072564889775
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-09-16,4249.0,568.0,1.0,0.0,0,0.0,0,2013,9,16,7.480633802816901,Others,1k-2k,2008-09-01,True,38,0,-0.47334635780072576
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-09-17,3685.0,502.0,1.0,0.0,0,0.0,0,2013,9,17,7.340637450199203,Others,1k-2k,2008-09-01,True,38,0,-0.6307563494278539
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-09-18,3946.0,507.0,1.0,0.0,0,0.0,0,2013,9,18,7.783037475345168,Others,1k-2k,2008-09-01,True,38,0,-0.5579123639408319
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-09-19,3717.0,469.0,1.0,0.0,0,0.0,0,2013,9,19,7.925373134328358,Others,1k-2k,2008-09-01,True,38,0,-0.6218252860731233
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-09-20,3516.0,494.0,1.0,0.0,0,0.0,0,2013,9,20,7.117408906882591,Others,1k-2k,2008-09-01,True,38,0,-0.6779235277700252
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-09-21,3909.0,522.0,1.0,0.0,0,0.0,0,2013,9,21,7.488505747126437,Others,1k-2k,2008-09-01,True,38,1,-0.5682389059447392
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-09-23,4770.0,542.0,1.0,1.0,0,0.0,0,2013,9,23,8.800738007380074,Others,1k-2k,2008-09-01,True,39,0,-0.3279374825565169
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-09-24,4274.0,492.0,1.0,1.0,0,0.0,0,2013,9,24,8.6869918699187,Others,1k-2k,2008-09-01,True,39,0,-0.46636896455484234
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-09-25,4212.0,500.0,1.0,1.0,0,0.0,0,2013,9,25,8.424,Others,1k-2k,2008-09-01,True,39,0,-0.4836728998046331
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-09-26,4481.0,537.0,1.0,1.0,0,0.0,0,2013,9,26,8.344506517690876,Others,1k-2k,2008-09-01,True,39,0,-0.40859614847892844
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-09-27,4669.0,548.0,1.0,1.0,0,0.0,0,2013,9,27,8.52007299270073,Others,1k-2k,2008-09-01,True,39,0,-0.35612615126988567
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-09-28,4175.0,538.0,1.0,0.0,0,0.0,0,2013,9,28,7.760223048327138,Others,1k-2k,2008-09-01,True,39,1,-0.4939994418085405
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-09-30,4088.0,516.0,1.0,0.0,0,0.0,0,2013,9,30,7.922480620155039,Others,1k-2k,2008-09-01,True,40,0,-0.5182807703042145
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-10-01,4178.0,508.0,1.0,0.0,0,0.0,0,2013,10,1,8.224409448818898,Others,1k-2k,2008-09-01,True,40,0,-0.49316215461903434
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-10-02,4001.0,509.0,1.0,0.0,0,0.0,0,2013,10,2,7.860510805500982,Others,1k-2k,2008-09-01,True,40,0,-0.5425620987998885
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-10-04,5447.0,619.0,1.0,0.0,0,0.0,0,2013,10,4,8.79967689822294,Others,1k-2k,2008-09-01,True,40,0,-0.1389896734579963
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-10-05,5352.0,662.0,1.0,0.0,0,0.0,0,2013,10,5,8.084592145015106,Others,1k-2k,2008-09-01,True,40,1,-0.16550376779235276
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-10-07,6004.0,626.0,1.0,1.0,0,0.0,0,2013,10,7,9.591054313099042,Others,1k-2k,2008-09-01,True,41,0,0.01646664806028464
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-10-08,5452.0,592.0,1.0,1.0,0,0.0,0,2013,10,8,9.20945945945946,Others,1k-2k,2008-09-01,True,41,0,-0.13759419480881951
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-10-09,4957.0,596.0,1.0,1.0,0,0.0,0,2013,10,9,8.31711409395973,Others,1k-2k,2008-09-01,True,41,0,-0.27574658107730965
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-10-10,5286.0,596.0,1.0,1.0,0,0.0,0,2013,10,10,8.869127516778523,Others,1k-2k,2008-09-01,True,41,0,-0.1839240859614848
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-10-11,5896.0,670.0,1.0,1.0,0,0.0,0,2013,10,11,8.8,Others,1k-2k,2008-09-01,True,41,0,-0.013675690761931314
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-10-12,4954.0,608.0,1.0,0.0,0,0.0,0,2013,10,12,8.148026315789474,Others,1k-2k,2008-09-01,True,41,1,-0.2765838682668156
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-10-14,3773.0,478.0,1.0,0.0,0,0.0,0,2013,10,14,7.893305439330544,Others,1k-2k,2008-09-01,True,42,0,-0.6061959252023446
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-10-15,3355.0,457.0,1.0,0.0,0,0.0,0,2013,10,15,7.341356673960613,Others,1k-2k,2008-09-01,True,42,0,-0.7228579402735139
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-10-16,3383.0,452.0,1.0,0.0,0,0.0,0,2013,10,16,7.484513274336283,Others,1k-2k,2008-09-01,True,42,0,-0.7150432598381246
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-10-17,3223.0,446.0,1.0,0.0,0,0.0,0,2013,10,17,7.226457399103139,Others,1k-2k,2008-09-01,True,42,0,-0.759698576611778
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-10-18,3566.0,490.0,1.0,0.0,0,0.0,0,2013,10,18,7.277551020408163,Others,1k-2k,2008-09-01,True,42,0,-0.6639687412782586
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-10-19,3667.0,479.0,1.0,0.0,0,0.0,0,2013,10,19,7.65553235908142,Others,1k-2k,2008-09-01,True,42,1,-0.6357800725648899
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-10-21,5055.0,571.0,1.0,1.0,0,0.0,0,2013,10,21,8.852889667250437,Others,1k-2k,2008-09-01,True,43,0,-0.24839519955344702
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-10-22,4068.0,504.0,1.0,1.0,0,0.0,0,2013,10,22,8.071428571428571,Others,1k-2k,2008-09-01,True,43,0,-0.5238626849009211
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-10-23,4612.0,505.0,1.0,1.0,0,0.0,0,2013,10,23,9.132673267326732,Others,1k-2k,2008-09-01,True,43,0,-0.3720346078704997
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-10-24,4044.0,498.0,1.0,1.0,0,0.0,0,2013,10,24,8.120481927710843,Others,1k-2k,2008-09-01,True,43,0,-0.530560982416969
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-10-25,4573.0,576.0,1.0,1.0,0,0.0,0,2013,10,25,7.939236111111111,Others,1k-2k,2008-09-01,True,43,0,-0.3829193413340777
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-10-26,4347.0,535.0,1.0,0.0,0,0.0,0,2013,10,26,8.125233644859813,Others,1k-2k,2008-09-01,True,43,1,-0.44599497627686313
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-10-28,3557.0,494.0,1.0,0.0,0,0.0,0,2013,10,28,7.200404858299595,Others,1k-2k,2008-09-01,True,44,0,-0.6664806028467766
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-10-29,3737.0,479.0,1.0,0.0,0,0.0,0,2013,10,29,7.801670146137787,Others,1k-2k,2008-09-01,True,44,0,-0.6162433714764166
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-10-30,4119.0,496.0,1.0,0.0,0,0.0,0,2013,10,30,8.304435483870968,Others,1k-2k,2008-09-01,True,44,0,-0.5096288026793192
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-10-31,4035.0,514.0,1.0,0.0,0,0.0,0,2013,10,31,7.8501945525291825,Others,1k-2k,2008-09-01,True,44,0,-0.533072843985487
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-11-01,5471.0,707.0,1.0,0.0,0,0.0,0,2013,11,1,7.738330975954739,Others,1k-2k,2008-09-01,True,44,0,-0.13229137594194817
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-11-02,5233.0,653.0,1.0,0.0,0,0.0,0,2013,11,2,8.013782542113324,Others,1k-2k,2008-09-01,True,44,1,-0.19871615964275757
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-11-04,5861.0,620.0,1.0,1.0,0,0.0,0,2013,11,4,9.453225806451613,Others,1k-2k,2008-09-01,True,45,0,-0.023444041306168062
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-11-05,5348.0,628.0,1.0,1.0,0,0.0,0,2013,11,5,8.51592356687898,Others,1k-2k,2008-09-01,True,45,0,-0.16662015071169423
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-11-06,5572.0,611.0,1.0,1.0,0,0.0,0,2013,11,6,9.119476268412438,Others,1k-2k,2008-09-01,True,45,0,-0.1041027072285794
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-11-07,5009.0,575.0,1.0,1.0,0,0.0,0,2013,11,7,8.711304347826086,Others,1k-2k,2008-09-01,True,45,0,-0.2612336031258722
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-11-08,5242.0,583.0,1.0,1.0,0,0.0,0,2013,11,8,8.991423670668954,Others,1k-2k,2008-09-01,True,45,0,-0.19620429807423956
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-11-09,4681.0,582.0,1.0,0.0,0,0.0,0,2013,11,9,8.042955326460481,Others,1k-2k,2008-09-01,True,45,1,-0.3527770025118617
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-11-11,4014.0,519.0,1.0,0.0,0,0.0,0,2013,11,11,7.734104046242774,Others,1k-2k,2008-09-01,True,46,0,-0.5389338543120292
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-11-12,4017.0,507.0,1.0,0.0,0,0.0,0,2013,11,12,7.923076923076923,Others,1k-2k,2008-09-01,True,46,0,-0.5380965671225231
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-11-13,3310.0,464.0,1.0,0.0,0,0.0,0,2013,11,13,7.133620689655173,Others,1k-2k,2008-09-01,True,46,0,-0.735417248116104
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-11-14,3795.0,502.0,1.0,0.0,0,0.0,0,2013,11,14,7.559760956175299,Others,1k-2k,2008-09-01,True,46,0,-0.6000558191459673
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-11-15,4016.0,504.0,1.0,0.0,0,0.0,0,2013,11,15,7.968253968253968,Others,1k-2k,2008-09-01,True,46,0,-0.5383756628523584
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-11-16,5071.0,616.0,1.0,0.0,0,0.0,0,2013,11,16,8.232142857142858,Others,1k-2k,2008-09-01,True,46,1,-0.2439296678760816
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-11-18,5927.0,681.0,1.0,1.0,0,0.0,0,2013,11,18,8.70337738619677,Others,1k-2k,2008-09-01,True,47,0,-0.005023723137036029
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-11-19,5143.0,583.0,1.0,1.0,0,0.0,0,2013,11,19,8.821612349914236,Others,1k-2k,2008-09-01,True,47,0,-0.2238347753279375
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-11-20,4936.0,586.0,1.0,1.0,0,0.0,0,2013,11,20,8.42320819112628,Others,1k-2k,2008-09-01,True,47,0,-0.2816075914038516
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-11-21,4623.0,545.0,1.0,1.0,0,0.0,0,2013,11,21,8.48256880733945,Others,1k-2k,2008-09-01,True,47,0,-0.36896455484231105
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-11-22,5058.0,581.0,1.0,1.0,0,0.0,0,2013,11,22,8.705679862306368,Others,1k-2k,2008-09-01,True,47,0,-0.24755791236394087
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-11-23,5297.0,614.0,1.0,0.0,0,0.0,0,2013,11,23,8.627035830618892,Others,1k-2k,2008-09-01,True,47,1,-0.18085403293329616
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-11-25,4600.0,575.0,1.0,0.0,0,0.0,0,2013,11,25,8.0,Others,1k-2k,2008-09-01,True,48,0,-0.37538375662852363
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-11-26,4201.0,524.0,1.0,0.0,0,0.0,0,2013,11,26,8.017175572519085,Others,1k-2k,2008-09-01,True,48,0,-0.48674295283282176
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-11-27,4561.0,530.0,1.0,0.0,0,0.0,0,2013,11,27,8.605660377358491,Others,1k-2k,2008-09-01,True,48,0,-0.3862684900921016
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-11-28,4614.0,585.0,1.0,0.0,0,0.0,0,2013,11,28,7.887179487179488,Others,1k-2k,2008-09-01,True,48,0,-0.37147641641082907
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-11-29,5623.0,665.0,1.0,0.0,0,0.0,0,2013,11,29,8.455639097744362,Others,1k-2k,2008-09-01,True,48,0,-0.08986882500697746
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-11-30,6373.0,730.0,1.0,0.0,0,0.0,0,2013,11,30,8.73013698630137,Others,1k-2k,2008-09-01,True,48,1,0.11945297236952257
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-12-02,6943.0,754.0,1.0,1.0,0,0.0,0,2013,12,2,9.208222811671087,Others,1k-2k,2008-09-01,True,49,0,0.27853753837566275
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-12-03,6293.0,658.0,1.0,1.0,0,0.0,0,2013,12,3,9.563829787234043,Others,1k-2k,2008-09-01,True,49,0,0.09712531398269597
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-12-04,5688.0,627.0,1.0,1.0,0,0.0,0,2013,12,4,9.07177033492823,Others,1k-2k,2008-09-01,True,49,0,-0.07172760256768074
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-12-05,5691.0,685.0,1.0,1.0,0,0.0,0,2013,12,5,8.308029197080291,Others,1k-2k,2008-09-01,True,49,0,-0.0708903153781748
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-12-06,6112.0,673.0,1.0,1.0,0,0.0,0,2013,12,6,9.081723625557206,Others,1k-2k,2008-09-01,True,49,0,0.04660898688250059
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-12-07,5799.0,723.0,1.0,0.0,0,0.0,0,2013,12,7,8.020746887966805,Others,1k-2k,2008-09-01,True,49,1,-0.040747976555958854
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-12-09,4462.0,576.0,1.0,0.0,0,0.0,0,2013,12,9,7.746527777777778,Others,1k-2k,2008-09-01,True,50,0,-0.4138989673457998
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-12-10,4228.0,581.0,1.0,0.0,0,0.0,0,2013,12,10,7.27710843373494,Others,1k-2k,2008-09-01,True,50,0,-0.4792073681272677
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-12-11,4301.0,543.0,1.0,0.0,0,0.0,0,2013,12,11,7.920810313075506,Others,1k-2k,2008-09-01,True,50,0,-0.4588333798492885
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-12-12,4074.0,558.0,1.0,0.0,0,0.0,0,2013,12,12,7.301075268817204,Others,1k-2k,2008-09-01,True,50,0,-0.522188110521909
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-12-13,4703.0,594.0,1.0,0.0,0,0.0,0,2013,12,13,7.917508417508418,Others,1k-2k,2008-09-01,True,50,0,-0.34663689645548423
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-12-14,6119.0,743.0,1.0,0.0,0,0.0,0,2013,12,14,8.235531628532975,Others,1k-2k,2008-09-01,True,50,1,0.048562656991347986
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-12-16,8277.0,825.0,1.0,1.0,0,0.0,0,2013,12,16,10.032727272727273,Others,1k-2k,2008-09-01,True,51,0,0.6508512419759978
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-12-17,7356.0,808.0,1.0,1.0,0,0.0,0,2013,12,17,9.103960396039604,Others,1k-2k,2008-09-01,True,51,0,0.39380407479765545
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-12-18,7821.0,828.0,1.0,1.0,0,0.0,0,2013,12,18,9.445652173913043,Others,1k-2k,2008-09-01,True,51,0,0.5235835891710856
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-12-19,6788.0,782.0,1.0,1.0,0,0.0,0,2013,12,19,8.680306905370845,Others,1k-2k,2008-09-01,True,51,0,0.2352777002511861
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-12-20,8414.0,895.0,1.0,1.0,0,0.0,0,2013,12,20,9.401117318435753,Others,1k-2k,2008-09-01,True,51,0,0.6890873569634386
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-12-21,8043.0,927.0,1.0,0.0,0,0.0,0,2013,12,21,8.676375404530745,Others,1k-2k,2008-09-01,True,51,1,0.5855428411945298
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-12-23,9528.0,1130.0,1.0,0.0,0,0.0,0,2013,12,23,8.431858407079647,Others,1k-2k,2008-09-01,True,52,0,1.0
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-12-24,3204.0,385.0,1.0,0.0,0,0.0,0,2013,12,24,8.322077922077922,Others,1k-2k,2008-09-01,True,52,0,-0.7650013954786493
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-12-27,6110.0,737.0,1.0,0.0,0,0.0,0,2013,12,27,8.290366350067842,Others,1k-2k,2008-09-01,True,52,0,0.04605079542282997
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-12-28,5659.0,716.0,1.0,0.0,0,0.0,0,2013,12,28,7.903631284916201,Others,1k-2k,2008-09-01,True,52,1,-0.0798213787329054
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-12-30,7193.0,796.0,1.0,0.0,0,0.0,0,2013,12,30,9.03643216080402,Others,1k-2k,2008-09-01,True,1,0,0.3483114708344961
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-12-31,2362.0,298.0,1.0,0.0,0,0.0,0,2013,12,31,7.926174496644295,Others,1k-2k,2008-09-01,True,1,0,-1.0
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2014-01-02,4969.0,618.0,1.0,0.0,0,0.0,0,2014,1,2,8.040453074433657,Others,1k-2k,2008-09-01,True,1,0,-0.2723974323192857
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2014-01-03,4190.0,552.0,1.0,0.0,0,0.0,0,2014,1,3,7.590579710144928,Others,1k-2k,2008-09-01,True,1,0,-0.4898130058610104
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2014-01-04,5173.0,660.0,1.0,0.0,0,0.0,0,2014,1,4,7.837878787878788,Others,1k-2k,2008-09-01,True,1,1,-0.21546190343287752
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2014-01-06,6194.0,649.0,1.0,1.0,0,0.0,0,2014,1,6,9.543913713405239,Others,1k-2k,2008-09-01,True,2,0,0.06949483672899803
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2014-01-07,5539.0,607.0,1.0,1.0,0,0.0,0,2014,1,7,9.12520593080725,Others,1k-2k,2008-09-01,True,2,0,-0.11331286631314552
